current mass in position 19,x_c,x_f
4.391,48.561,46
4.392,48.561,46
4.393,48.561,46
4.394,48.561,46
4.395,48.561,46
4.396,48.561,46
4.397,48.561,46
4.398,48.56,46
4.399,48.56,46
4.4,48.56,46
4.401,48.56,46
4.402,48.56,46
4.403,48.56,46
4.404,48.56,46
4.405,48.56,46
4.406,48.56,46
4.407,48.56,46
4.408,48.56,46
4.409,48.56,46
4.41,48.56,46
4.411,48.56,46
4.412,48.56,46
4.413,48.56,46
4.414,48.56,46
4.415,48.559,46
4.416,48.559,46
4.417,48.559,46
4.418,48.559,46
4.419,48.559,46
4.42,48.559,46
4.421,48.559,46
4.422,48.559,46
4.423,48.559,46
4.424,48.559,46
4.425,48.559,46
4.426,48.559,46
4.427,48.559,46
4.428,48.559,46
4.429,48.559,46
4.43,48.559,46
4.431,48.559,46
4.432,48.559,46
4.433,48.558,46
4.434,48.558,46
4.435,48.558,46
4.436,48.558,46
4.437,48.558,46
4.438,48.558,46
4.439,48.558,46
4.44,48.558,46
4.441,48.558,46
4.442,48.558,46
4.443,48.558,46
4.444,48.558,46
4.445,48.558,46
4.446,48.558,46
4.447,48.558,46
4.448,48.558,46
4.449,48.558,46
4.45,48.558,46
4.451,48.557,46
4.452,48.557,46
4.453,48.557,46
4.454,48.557,46
4.455,48.557,46
4.456,48.557,46
4.457,48.557,46
4.458,48.557,46
4.459,48.557,46
4.46,48.557,46
4.461,48.557,46
4.462,48.557,46
4.463,48.557,46
4.464,48.557,46
4.465,48.557,46
4.466,48.557,46
4.467,48.557,46
4.468,48.557,46
4.469,48.556,46
4.47,48.556,46
4.471,48.556,46
4.472,48.556,46
4.473,48.556,46
4.474,48.556,46
4.475,48.556,46
4.476,48.556,46
4.477,48.556,46
4.478,48.556,46
4.479,48.556,46
4.48,48.556,46
4.481,48.556,46
4.482,48.556,46
4.483,48.556,46
4.484,48.556,46
4.485,48.556,46
4.486,48.555,46
4.487,48.555,46
4.488,48.555,46
4.489,48.555,46
4.49,48.555,46
4.491,48.555,46
4.492,48.555,46
4.493,48.555,46
4.494,48.555,46
4.495,48.555,46
4.496,48.555,46
4.497,48.555,46
4.498,48.555,46
4.499,48.555,46
4.5,48.555,46
4.501,48.555,46
4.502,48.555,46
4.503,48.555,46
4.504,48.554,46
4.505,48.554,46
4.506,48.554,46
4.507,48.554,46
4.508,48.554,46
4.509,48.554,46
4.51,48.554,46
4.511,48.554,46
4.512,48.554,46
4.513,48.554,46
4.514,48.554,46
4.515,48.554,46
4.516,48.554,46
4.517,48.554,46
4.518,48.554,46
4.519,48.554,46
4.52,48.554,46
4.521,48.554,46
4.522,48.553,46
4.523,48.553,46
4.524,48.553,46
4.525,48.553,46
4.526,48.553,46
4.527,48.553,46
4.528,48.553,46
4.529,48.553,46
4.53,48.553,46
4.531,48.553,46
4.532,48.553,46
4.533,48.553,46
4.534,48.553,46
4.535,48.553,46
4.536,48.553,46
4.537,48.553,46
4.538,48.553,46
4.539,48.553,46
4.54,48.552,46
4.541,48.552,46
4.542,48.552,46
4.543,48.552,46
4.544,48.552,46
4.545,48.552,46
4.546,48.552,46
4.547,48.552,46
4.548,48.552,46
4.549,48.552,46
4.55,48.552,46
4.551,48.552,46
4.552,48.552,46
4.553,48.552,46
4.554,48.552,46
4.555,48.552,46
4.556,48.552,46
4.557,48.552,46
4.558,48.551,46
4.559,48.551,46
4.56,48.551,46
4.561,48.551,46
4.562,48.551,46
4.563,48.551,46
4.564,48.551,46
4.565,48.551,46
4.566,48.551,46
4.567,48.551,46
4.568,48.551,46
4.569,48.551,46
4.57,48.551,46
4.571,48.551,46
4.572,48.551,46
4.573,48.551,46
4.574,48.551,46
4.575,48.55,46
4.576,48.55,46
4.577,48.55,46
4.578,48.55,46
4.579,48.55,46
4.58,48.55,46
4.581,48.55,46
4.582,48.55,46
4.583,48.55,46
4.584,48.55,46
4.585,48.55,46
4.586,48.55,46
4.587,48.55,46
4.588,48.55,46
4.589,48.55,46
4.59,48.55,46
4.591,48.55,46
4.592,48.55,46
4.593,48.549,46
4.594,48.549,46
4.595,48.549,46
4.596,48.549,46
4.597,48.549,46
4.598,48.549,46
4.599,48.549,46
4.6,48.549,46
4.601,48.549,46
4.602,48.549,46
4.603,48.549,46
4.604,48.549,46
4.605,48.549,46
4.606,48.549,46
4.607,48.549,46
4.608,48.549,46
4.609,48.549,46
4.61,48.549,46
4.611,48.548,46
4.612,48.548,46
4.613,48.548,46
4.614,48.548,46
4.615,48.548,46
4.616,48.548,46
4.617,48.548,46
4.618,48.548,46
4.619,48.548,46
4.62,48.548,46
4.621,48.548,46
4.622,48.548,46
4.623,48.548,46
4.624,48.548,46
4.625,48.548,46
4.626,48.548,46
4.627,48.548,46
4.628,48.548,46
4.629,48.547,46
4.63,48.547,46
4.631,48.547,46
4.632,48.547,46
4.633,48.547,46
4.634,48.547,46
4.635,48.547,46
4.636,48.547,46
4.637,48.547,46
4.638,48.547,46
4.639,48.547,46
4.64,48.547,46
4.641,48.547,46
4.642,48.547,46
4.643,48.547,46
4.644,48.547,46
4.645,48.547,46
4.646,48.547,46
4.647,48.546,46
4.648,48.546,46
4.649,48.546,46
4.65,48.546,46
4.651,48.546,46
4.652,48.546,46
4.653,48.546,46
4.654,48.546,46
4.655,48.546,46
4.656,48.546,46
4.657,48.546,46
4.658,48.546,46
4.659,48.546,46
4.66,48.546,46
4.661,48.546,46
4.662,48.546,46
4.663,48.546,46
4.664,48.545,46
4.665,48.545,46
4.666,48.545,46
4.667,48.545,46
4.668,48.545,46
4.669,48.545,46
4.67,48.545,46
4.671,48.545,46
4.672,48.545,46
4.673,48.545,46
4.674,48.545,46
4.675,48.545,46
4.676,48.545,46
4.677,48.545,46
4.678,48.545,46
4.679,48.545,46
4.68,48.545,46
4.681,48.545,46
4.682,48.544,46
4.683,48.544,46
4.684,48.544,46
4.685,48.544,46
4.686,48.544,46
4.687,48.544,46
4.688,48.544,46
4.689,48.544,46
4.69,48.544,46
4.691,48.544,46
4.692,48.544,46
4.693,48.544,46
4.694,48.544,46
4.695,48.544,46
4.696,48.544,46
4.697,48.544,46
4.698,48.544,46
4.699,48.544,46
4.7,48.543,46
4.701,48.543,46
4.702,48.543,46
4.703,48.543,46
4.704,48.543,46
4.705,48.543,46
4.706,48.543,46
4.707,48.543,46
4.708,48.543,46
4.709,48.543,46
4.71,48.543,46
4.711,48.543,46
4.712,48.543,46
4.713,48.543,46
4.714,48.543,46
4.715,48.543,46
4.716,48.543,46
4.717,48.543,46
4.718,48.542,46
4.719,48.542,46
4.72,48.542,46
4.721,48.542,46
4.722,48.542,46
4.723,48.542,46
4.724,48.542,46
4.725,48.542,46
4.726,48.542,46
4.727,48.542,46
4.728,48.542,46
4.729,48.542,46
4.73,48.542,46
4.731,48.542,46
4.732,48.542,46
4.733,48.542,46
4.734,48.542,46
4.735,48.541,46
4.736,48.541,46
4.737,48.541,46
4.738,48.541,46
4.739,48.541,46
4.74,48.541,46
4.741,48.541,46
4.742,48.541,46
4.743,48.541,46
4.744,48.541,46
4.745,48.541,46
4.746,48.541,46
4.747,48.541,46
4.748,48.541,46
4.749,48.541,46
4.75,48.541,46
4.751,48.541,46
4.752,48.541,46
4.753,48.54,46
4.754,48.54,46
4.755,48.54,46
4.756,48.54,46
4.757,48.54,46
4.758,48.54,46
4.759,48.54,46
4.76,48.54,46
4.761,48.54,46
4.762,48.54,46
4.763,48.54,46
4.764,48.54,46
4.765,48.54,46
4.766,48.54,46
4.767,48.54,46
4.768,48.54,46
4.769,48.54,46
4.77,48.54,46
4.771,48.539,46
4.772,48.539,46
4.773,48.539,46
4.774,48.539,46
4.775,48.539,46
4.776,48.539,46
4.777,48.539,46
4.778,48.539,46
4.779,48.539,46
4.78,48.539,46
4.781,48.539,46
4.782,48.539,46
4.783,48.539,46
4.784,48.539,46
4.785,48.539,46
4.786,48.539,46
4.787,48.539,46
4.788,48.539,46
4.789,48.538,46
4.79,48.538,46
4.791,48.538,46
4.792,48.538,46
4.793,48.538,46
4.794,48.538,46
4.795,48.538,46
4.796,48.538,46
4.797,48.538,46
4.798,48.538,46
4.799,48.538,46
4.8,48.538,46
4.801,48.538,46
4.802,48.538,46
4.803,48.538,46
4.804,48.538,46
4.805,48.538,46
4.806,48.538,46
4.807,48.537,46
4.808,48.537,46
4.809,48.537,46
4.81,48.537,46
4.811,48.537,46
4.812,48.537,46
4.813,48.537,46
4.814,48.537,46
4.815,48.537,46
4.816,48.537,46
4.817,48.537,46
4.818,48.537,46
4.819,48.537,46
4.82,48.537,46
4.821,48.537,46
4.822,48.537,46
4.823,48.537,46
4.824,48.536,46
4.825,48.536,46
4.826,48.536,46
4.827,48.536,46
4.828,48.536,46
4.829,48.536,46
4.83,48.536,46
4.831,48.536,46
4.832,48.536,46
4.833,48.536,46
4.834,48.536,46
4.835,48.536,46
4.836,48.536,46
4.837,48.536,46
4.838,48.536,46
4.839,48.536,46
4.84,48.536,46
4.841,48.536,46
4.842,48.535,46
4.843,48.535,46
4.844,48.535,46
4.845,48.535,46
4.846,48.535,46
4.847,48.535,46
4.848,48.535,46
4.849,48.535,46
4.85,48.535,46
4.851,48.535,46
4.852,48.535,46
4.853,48.535,46
4.854,48.535,46
4.855,48.535,46
4.856,48.535,46
4.857,48.535,46
4.858,48.535,46
4.859,48.535,46
4.86,48.534,46
4.861,48.534,46
4.862,48.534,46
4.863,48.534,46
4.864,48.534,46
4.865,48.534,46
4.866,48.534,46
4.867,48.534,46
4.868,48.534,46
4.869,48.534,46
4.87,48.534,46
4.871,48.534,46
4.872,48.534,46
4.873,48.534,46
4.874,48.534,46
4.875,48.534,46
4.876,48.534,46
4.877,48.534,46
4.878,48.533,46
4.879,48.533,46
4.88,48.533,46
4.881,48.533,46
4.882,48.533,46
4.883,48.533,46
4.884,48.533,46
4.885,48.533,46
4.886,48.533,46
4.887,48.533,46
4.888,48.533,46
4.889,48.533,46
4.89,48.533,46
4.891,48.533,46
4.892,48.533,46
4.893,48.533,46
4.894,48.533,46
4.895,48.533,46
4.896,48.532,46
4.897,48.532,46
4.898,48.532,46
4.899,48.532,46
4.9,48.532,46
4.901,48.532,46
4.902,48.532,46
4.903,48.532,46
4.904,48.532,46
4.905,48.532,46
4.906,48.532,46
4.907,48.532,46
4.908,48.532,46
4.909,48.532,46
4.91,48.532,46
4.911,48.532,46
4.912,48.532,46
4.913,48.532,46
4.914,48.531,46
4.915,48.531,46
4.916,48.531,46
4.917,48.531,46
4.918,48.531,46
4.919,48.531,46
4.92,48.531,46
4.921,48.531,46
4.922,48.531,46
4.923,48.531,46
4.924,48.531,46
4.925,48.531,46
4.926,48.531,46
4.927,48.531,46
4.928,48.531,46
4.929,48.531,46
4.93,48.531,46
4.931,48.53,46
4.932,48.53,46
4.933,48.53,46
4.934,48.53,46
4.935,48.53,46
4.936,48.53,46
4.937,48.53,46
4.938,48.53,46
4.939,48.53,46
4.94,48.53,46
4.941,48.53,46
4.942,48.53,46
4.943,48.53,46
4.944,48.53,46
4.945,48.53,46
4.946,48.53,46
4.947,48.53,46
4.948,48.53,46
4.949,48.529,46
4.95,48.529,46
4.951,48.529,46
4.952,48.529,46
4.953,48.529,46
4.954,48.529,46
4.955,48.529,46
4.956,48.529,46
4.957,48.529,46
4.958,48.529,46
4.959,48.529,46
4.96,48.529,46
4.961,48.529,46
4.962,48.529,46
4.963,48.529,46
4.964,48.529,46
4.965,48.529,46
4.966,48.529,46
4.967,48.528,46
4.968,48.528,46
4.969,48.528,46
4.97,48.528,46
4.971,48.528,46
4.972,48.528,46
4.973,48.528,46
4.974,48.528,46
4.975,48.528,46
4.976,48.528,46
4.977,48.528,46
4.978,48.528,46
4.979,48.528,46
4.98,48.528,46
4.981,48.528,46
4.982,48.528,46
4.983,48.528,46
4.984,48.528,46
4.985,48.527,46
4.986,48.527,46
4.987,48.527,46
4.988,48.527,46
4.989,48.527,46
4.99,48.527,46
4.991,48.527,46
4.992,48.527,46
4.993,48.527,46
4.994,48.527,46
4.995,48.527,46
4.996,48.527,46
4.997,48.527,46
4.998,48.527,46
4.999,48.527,46
5.0,48.527,46
5.001,48.527,46
5.002,48.527,46
5.003,48.526,46
5.004,48.526,46
5.005,48.526,46
5.006,48.526,46
5.007,48.526,46
5.008,48.526,46
5.009,48.526,46
5.01,48.526,46
5.011,48.526,46
5.012,48.526,46
5.013,48.526,46
5.014,48.526,46
5.015,48.526,46
5.016,48.526,46
5.017,48.526,46
5.018,48.526,46
5.019,48.526,46
5.02,48.525,46
5.021,48.525,46
5.022,48.525,46
5.023,48.525,46
5.024,48.525,46
5.025,48.525,46
5.026,48.525,46
5.027,48.525,46
5.028,48.525,46
5.029,48.525,46
5.03,48.525,46
5.031,48.525,46
5.032,48.525,46
5.033,48.525,46
5.034,48.525,46
5.035,48.525,46
5.036,48.525,46
5.037,48.525,46
5.038,48.524,46
5.039,48.524,46
5.04,48.524,46
5.041,48.524,46
5.042,48.524,46
5.043,48.524,46
5.044,48.524,46
5.045,48.524,46
5.046,48.524,46
5.047,48.524,46
5.048,48.524,46
5.049,48.524,46
5.05,48.524,46
5.051,48.524,46
5.052,48.524,46
5.053,48.524,46
5.054,48.524,46
5.055,48.524,46
5.056,48.523,46
5.057,48.523,46
5.058,48.523,46
5.059,48.523,46
5.06,48.523,46
5.061,48.523,46
5.062,48.523,46
5.063,48.523,46
5.064,48.523,46
5.065,48.523,46
5.066,48.523,46
5.067,48.523,46
5.068,48.523,46
5.069,48.523,46
5.07,48.523,46
5.071,48.523,46
5.072,48.523,46
5.073,48.523,46
5.074,48.522,46
5.075,48.522,46
5.076,48.522,46
5.077,48.522,46
5.078,48.522,46
5.079,48.522,46
5.08,48.522,46
5.081,48.522,46
5.082,48.522,46
5.083,48.522,46
5.084,48.522,46
5.085,48.522,46
5.086,48.522,46
5.087,48.522,46
5.088,48.522,46
5.089,48.522,46
5.09,48.522,46
5.091,48.522,46
5.092,48.521,46
5.093,48.521,46
5.094,48.521,46
5.095,48.521,46
5.096,48.521,46
5.097,48.521,46
5.098,48.521,46
5.099,48.521,46
5.1,48.521,46
5.101,48.521,46
5.102,48.521,46
5.103,48.521,46
5.104,48.521,46
5.105,48.521,46
5.106,48.521,46
5.107,48.521,46
5.108,48.521,46
5.109,48.52,46
5.11,48.52,46
5.111,48.52,46
5.112,48.52,46
5.113,48.52,46
5.114,48.52,46
5.115,48.52,46
5.116,48.52,46
5.117,48.52,46
5.118,48.52,46
5.119,48.52,46
5.12,48.52,46
5.121,48.52,46
5.122,48.52,46
5.123,48.52,46
5.124,48.52,46
5.125,48.52,46
5.126,48.52,46
5.127,48.519,46
5.128,48.519,46
5.129,48.519,46
5.13,48.519,46
5.131,48.519,46
5.132,48.519,46
5.133,48.519,46
5.134,48.519,46
5.135,48.519,46
5.136,48.519,46
5.137,48.519,46
5.138,48.519,46
5.139,48.519,46
5.14,48.519,46
5.141,48.519,46
5.142,48.519,46
5.143,48.519,46
5.144,48.519,46
5.145,48.518,46
5.146,48.518,46
5.147,48.518,46
5.148,48.518,46
5.149,48.518,46
5.15,48.518,46
5.151,48.518,46
5.152,48.518,46
5.153,48.518,46
5.154,48.518,46
5.155,48.518,46
5.156,48.518,46
5.157,48.518,46
5.158,48.518,46
5.159,48.518,46
5.16,48.518,46
5.161,48.518,46
5.162,48.518,46
5.163,48.517,46
5.164,48.517,46
5.165,48.517,46
5.166,48.517,46
5.167,48.517,46
5.168,48.517,46
5.169,48.517,46
5.17,48.517,46
5.171,48.517,46
5.172,48.517,46
5.173,48.517,46
5.174,48.517,46
5.175,48.517,46
5.176,48.517,46
5.177,48.517,46
5.178,48.517,46
5.179,48.517,46
5.18,48.517,46
5.181,48.516,46
5.182,48.516,46
5.183,48.516,46
5.184,48.516,46
5.185,48.516,46
5.186,48.516,46
5.187,48.516,46
5.188,48.516,46
5.189,48.516,46
5.19,48.516,46
5.191,48.516,46
5.192,48.516,46
5.193,48.516,46
5.194,48.516,46
5.195,48.516,46
5.196,48.516,46
5.197,48.516,46
5.198,48.516,46
5.199,48.515,46
5.2,48.515,46
5.201,48.515,46
5.202,48.515,46
5.203,48.515,46
5.204,48.515,46
5.205,48.515,46
5.206,48.515,46
5.207,48.515,46
5.208,48.515,46
5.209,48.515,46
5.21,48.515,46
5.211,48.515,46
5.212,48.515,46
5.213,48.515,46
5.214,48.515,46
5.215,48.515,46
5.216,48.514,46
5.217,48.514,46
5.218,48.514,46
5.219,48.514,46
5.22,48.514,46
5.221,48.514,46
5.222,48.514,46
5.223,48.514,46
5.224,48.514,46
5.225,48.514,46
5.226,48.514,46
5.227,48.514,46
5.228,48.514,46
5.229,48.514,46
5.23,48.514,46
5.231,48.514,46
5.232,48.514,46
5.233,48.514,46
5.234,48.513,46
5.235,48.513,46
5.236,48.513,46
5.237,48.513,46
5.238,48.513,46
5.239,48.513,46
5.24,48.513,46
5.241,48.513,46
5.242,48.513,46
5.243,48.513,46
5.244,48.513,46
5.245,48.513,46
5.246,48.513,46
5.247,48.513,46
5.248,48.513,46
5.249,48.513,46
5.25,48.513,46
5.251,48.513,46
5.252,48.512,46
5.253,48.512,46
5.254,48.512,46
5.255,48.512,46
5.256,48.512,46
5.257,48.512,46
5.258,48.512,46
5.259,48.512,46
5.26,48.512,46
5.261,48.512,46
5.262,48.512,46
5.263,48.512,46
5.264,48.512,46
5.265,48.512,46
5.266,48.512,46
5.267,48.512,46
5.268,48.512,46
5.269,48.512,46
5.27,48.511,46
5.271,48.511,46
5.272,48.511,46
5.273,48.511,46
5.274,48.511,46
5.275,48.511,46
5.276,48.511,46
5.277,48.511,46
5.278,48.511,46
5.279,48.511,46
5.28,48.511,46
5.281,48.511,46
5.282,48.511,46
5.283,48.511,46
5.284,48.511,46
5.285,48.511,46
5.286,48.511,46
5.287,48.511,46
5.288,48.51,46
5.289,48.51,46
5.29,48.51,46
5.291,48.51,46
5.292,48.51,46
5.293,48.51,46
5.294,48.51,46
5.295,48.51,46
5.296,48.51,46
5.297,48.51,46
5.298,48.51,46
5.299,48.51,46
5.3,48.51,46
5.301,48.51,46
5.302,48.51,46
5.303,48.51,46
5.304,48.51,46
5.305,48.51,46
5.306,48.509,46
5.307,48.509,46
5.308,48.509,46
5.309,48.509,46
5.31,48.509,46
5.311,48.509,46
5.312,48.509,46
5.313,48.509,46
5.314,48.509,46
5.315,48.509,46
5.316,48.509,46
5.317,48.509,46
5.318,48.509,46
5.319,48.509,46
5.32,48.509,46
5.321,48.509,46
5.322,48.509,46
5.323,48.508,46
5.324,48.508,46
5.325,48.508,46
5.326,48.508,46
5.327,48.508,46
5.328,48.508,46
5.329,48.508,46
5.33,48.508,46
5.331,48.508,46
5.332,48.508,46
5.333,48.508,46
5.334,48.508,46
5.335,48.508,46
5.336,48.508,46
5.337,48.508,46
5.338,48.508,46
5.339,48.508,46
5.34,48.508,46
5.341,48.507,46
5.342,48.507,46
5.343,48.507,46
5.344,48.507,46
5.345,48.507,46
5.346,48.507,46
5.347,48.507,46
5.348,48.507,46
5.349,48.507,46
5.35,48.507,46
5.351,48.507,46
5.352,48.507,46
5.353,48.507,46
5.354,48.507,46
5.355,48.507,46
5.356,48.507,46
5.357,48.507,46
5.358,48.507,46
5.359,48.506,46
5.36,48.506,46
5.361,48.506,46
5.362,48.506,46
5.363,48.506,46
5.364,48.506,46
5.365,48.506,46
5.366,48.506,46
5.367,48.506,46
5.368,48.506,46
5.369,48.506,46
5.37,48.506,46
5.371,48.506,46
5.372,48.506,46
5.373,48.506,46
5.374,48.506,46
5.375,48.506,46
5.376,48.506,46
5.377,48.505,46
5.378,48.505,46
5.379,48.505,46
5.38,48.505,46
5.381,48.505,46
5.382,48.505,46
5.383,48.505,46
5.384,48.505,46
5.385,48.505,46
5.386,48.505,46
5.387,48.505,46
5.388,48.505,46
5.389,48.505,46
5.39,48.505,46
5.391,48.505,46
5.392,48.505,46
5.393,48.505,46
5.394,48.505,46
5.395,48.504,46
5.396,48.504,46
5.397,48.504,46
5.398,48.504,46
5.399,48.504,46
5.4,48.504,46
5.401,48.504,46
5.402,48.504,46
5.403,48.504,46
5.404,48.504,46
5.405,48.504,46
5.406,48.504,46
5.407,48.504,46
5.408,48.504,46
5.409,48.504,46
5.41,48.504,46
5.411,48.504,46
5.412,48.504,46
5.413,48.503,46
5.414,48.503,46
5.415,48.503,46
5.416,48.503,46
5.417,48.503,46
5.418,48.503,46
5.419,48.503,46
5.42,48.503,46
5.421,48.503,46
5.422,48.503,46
5.423,48.503,46
5.424,48.503,46
5.425,48.503,46
5.426,48.503,46
5.427,48.503,46
5.428,48.503,46
5.429,48.503,46
5.43,48.502,46
5.431,48.502,46
5.432,48.502,46
5.433,48.502,46
5.434,48.502,46
5.435,48.502,46
5.436,48.502,46
5.437,48.502,46
5.438,48.502,46
5.439,48.502,46
5.44,48.502,46
5.441,48.502,46
5.442,48.502,46
5.443,48.502,46
5.444,48.502,46
5.445,48.502,46
5.446,48.502,46
5.447,48.502,46
5.448,48.501,46
5.449,48.501,46
5.45,48.501,46
5.451,48.501,46
5.452,48.501,46
5.453,48.501,46
5.454,48.501,46
5.455,48.501,46
5.456,48.501,46
5.457,48.501,46
5.458,48.501,46
5.459,48.501,46
5.46,48.501,46
5.461,48.501,46
5.462,48.501,46
5.463,48.501,46
5.464,48.501,46
5.465,48.501,46
5.466,48.5,46
5.467,48.5,46
5.468,48.5,46
5.469,48.5,46
5.47,48.5,46
5.471,48.5,46
5.472,48.5,46
5.473,48.5,46
5.474,48.5,46
5.475,48.5,46
5.476,48.5,46
5.477,48.5,46
5.478,48.5,46
5.479,48.5,46
5.48,48.5,46
5.481,48.5,46
5.482,48.5,46
5.483,48.5,46
5.484,48.499,46
5.485,48.499,46
5.486,48.499,46
5.487,48.499,46
5.488,48.499,46
5.489,48.499,46
5.49,48.499,46
5.491,48.499,46
5.492,48.499,46
5.493,48.499,46
5.494,48.499,46
5.495,48.499,46
5.496,48.499,46
5.497,48.499,46
5.498,48.499,46
5.499,48.499,46
5.5,48.499,46
5.501,48.499,46
5.502,48.498,46
5.503,48.498,46
5.504,48.498,46
5.505,48.498,46
5.506,48.498,46
5.507,48.498,46
5.508,48.498,46
5.509,48.498,46
5.51,48.498,46
5.511,48.498,46
5.512,48.498,46
5.513,48.498,46
5.514,48.498,46
5.515,48.498,46
5.516,48.498,46
5.517,48.498,46
5.518,48.498,46
5.519,48.498,46
5.52,48.497,46
5.521,48.497,46
5.522,48.497,46
5.523,48.497,46
5.524,48.497,46
5.525,48.497,46
5.526,48.497,46
5.527,48.497,46
5.528,48.497,46
5.529,48.497,46
5.53,48.497,46
5.531,48.497,46
5.532,48.497,46
5.533,48.497,46
5.534,48.497,46
5.535,48.497,46
5.536,48.497,46
5.537,48.497,46
5.538,48.496,46
5.539,48.496,46
5.54,48.496,46
5.541,48.496,46
5.542,48.496,46
5.543,48.496,46
5.544,48.496,46
5.545,48.496,46
5.546,48.496,46
5.547,48.496,46
5.548,48.496,46
5.549,48.496,46
5.55,48.496,46
5.551,48.496,46
5.552,48.496,46
5.553,48.496,46
5.554,48.496,46
5.555,48.495,46
5.556,48.495,46
5.557,48.495,46
5.558,48.495,46
5.559,48.495,46
5.56,48.495,46
5.561,48.495,46
5.562,48.495,46
5.563,48.495,46
5.564,48.495,46
5.565,48.495,46
5.566,48.495,46
5.567,48.495,46
5.568,48.495,46
5.569,48.495,46
5.57,48.495,46
5.571,48.495,46
5.572,48.495,46
5.573,48.494,46
5.574,48.494,46
5.575,48.494,46
5.576,48.494,46
5.577,48.494,46
5.578,48.494,46
5.579,48.494,46
5.58,48.494,46
5.581,48.494,46
5.582,48.494,46
5.583,48.494,46
5.584,48.494,46
5.585,48.494,46
5.586,48.494,46
5.587,48.494,46
5.588,48.494,46
5.589,48.494,46
5.59,48.494,46
5.591,48.493,46
5.592,48.493,46
5.593,48.493,46
5.594,48.493,46
5.595,48.493,46
5.596,48.493,46
5.597,48.493,46
5.598,48.493,46
5.599,48.493,46
5.6,48.493,46
5.601,48.493,46
5.602,48.493,46
5.603,48.493,46
5.604,48.493,46
5.605,48.493,46
5.606,48.493,46
5.607,48.493,46
5.608,48.493,46
5.609,48.492,46
5.61,48.492,46
5.611,48.492,46
5.612,48.492,46
5.613,48.492,46
5.614,48.492,46
5.615,48.492,46
5.616,48.492,46
5.617,48.492,46
5.618,48.492,46
5.619,48.492,46
5.62,48.492,46
5.621,48.492,46
5.622,48.492,46
5.623,48.492,46
5.624,48.492,46
5.625,48.492,46
5.626,48.492,46
5.627,48.491,46
5.628,48.491,46
5.629,48.491,46
5.63,48.491,46
5.631,48.491,46
5.632,48.491,46
5.633,48.491,46
5.634,48.491,46
5.635,48.491,46
5.636,48.491,46
5.637,48.491,46
5.638,48.491,46
5.639,48.491,46
5.64,48.491,46
5.641,48.491,46
5.642,48.491,46
5.643,48.491,46
5.644,48.491,46
5.645,48.49,46
5.646,48.49,46
5.647,48.49,46
5.648,48.49,46
5.649,48.49,46
5.65,48.49,46
5.651,48.49,46
5.652,48.49,46
5.653,48.49,46
5.654,48.49,46
5.655,48.49,46
5.656,48.49,46
5.657,48.49,46
5.658,48.49,46
5.659,48.49,46
5.66,48.49,46
5.661,48.49,46
5.662,48.49,46
5.663,48.489,46
5.664,48.489,46
5.665,48.489,46
5.666,48.489,46
5.667,48.489,46
5.668,48.489,46
5.669,48.489,46
5.67,48.489,46
5.671,48.489,46
5.672,48.489,46
5.673,48.489,46
5.674,48.489,46
5.675,48.489,46
5.676,48.489,46
5.677,48.489,46
5.678,48.489,46
5.679,48.489,46
5.68,48.488,46
